"OccMain"	"OccSub"	"OccMid"	"OccMinor"	"OccCodeAgg"	"Gender"	"year"	"n"
"H"	10	135	1123	"Agg123"	"FEMALE"	1985	21218
"H"	10	135	1123	"Agg123"	"FEMALE"	1990	21316
"H"	10	135	1123	"Agg123"	"FEMALE"	1995	21918
"H"	10	135	1123	"Agg123"	"FEMALE"	2000	15672
"H"	10	135	1123	"Agg123"	"FEMALE"	2005	11536
"H"	10	135	1123	"Agg123"	"MALE"	1985	29458
"H"	10	135	1123	"Agg123"	"MALE"	1990	25005
"H"	10	135	1123	"Agg123"	"MALE"	1995	25983
"H"	10	135	1123	"Agg123"	"MALE"	2000	24887
"H"	10	135	1123	"Agg123"	"MALE"	2005	19840
"H"	10	135	1124	"Agg124"	"FEMALE"	1985	NA
"H"	10	135	1124	"Agg124"	"FEMALE"	1990	NA
"H"	10	135	1124	"Agg124"	"FEMALE"	1995	NA
"H"	10	135	1124	"Agg124"	"FEMALE"	2000	NA
"H"	10	135	1124	"Agg124"	"MALE"	1985	21973
"H"	10	135	1124	"Agg124"	"MALE"	1990	8048
"H"	10	135	1124	"Agg124"	"MALE"	1995	6215
"H"	10	135	1124	"Agg124"	"MALE"	2000	4262
"H"	10	135	1125	"Agg125"	"FEMALE"	1985	339
"H"	10	135	1125	"Agg125"	"FEMALE"	1990	354
"H"	10	135	1125	"Agg125"	"FEMALE"	1995	346
"H"	10	135	1125	"Agg125"	"FEMALE"	2000	270
"H"	10	135	1125	"Agg125"	"FEMALE"	2005	270
"H"	10	135	1125	"Agg125"	"MALE"	1985	40399
"H"	10	135	1125	"Agg125"	"MALE"	1990	27668
"H"	10	135	1125	"Agg125"	"MALE"	1995	27196
"H"	10	135	1125	"Agg125"	"MALE"	2000	18988
"H"	10	135	1125	"Agg125"	"MALE"	2005	16668
"H"	10	135	1126	"Agg126"	"FEMALE"	2005	1854
"H"	10	135	1126	"Agg126"	"MALE"	2005	95001
"H"	10	135	1127	"Agg127"	"FEMALE"	1985	872
"H"	10	135	1127	"Agg127"	"FEMALE"	1990	1071
"H"	10	135	1127	"Agg127"	"FEMALE"	1995	1552
"H"	10	135	1127	"Agg127"	"FEMALE"	2000	2189
"H"	10	135	1127	"Agg127"	"FEMALE"	2005	420
"H"	10	135	1127	"Agg127"	"MALE"	1985	50136
"H"	10	135	1127	"Agg127"	"MALE"	1990	62085
"H"	10	135	1127	"Agg127"	"MALE"	1995	65796
"H"	10	135	1127	"Agg127"	"MALE"	2000	92179
"H"	10	135	1127	"Agg127"	"MALE"	2005	9771
"H"	10	136	1128	"Agg128"	"FEMALE"	1985	2752
"H"	10	136	1128	"Agg128"	"FEMALE"	1990	1870
"H"	10	136	1128	"Agg128"	"FEMALE"	1995	2086
"H"	10	136	1128	"Agg128"	"FEMALE"	2000	1678
"H"	10	136	1128	"Agg128"	"FEMALE"	2005	1156
"H"	10	136	1128	"Agg128"	"MALE"	1985	31693
"H"	10	136	1128	"Agg128"	"MALE"	1990	23247
"H"	10	136	1128	"Agg128"	"MALE"	1995	20340
"H"	10	136	1128	"Agg128"	"MALE"	2000	14859
"H"	10	136	1128	"Agg128"	"MALE"	2005	12211
"H"	10	136	1129	"Agg129"	"FEMALE"	1985	80447
"H"	10	136	1129	"Agg129"	"FEMALE"	1990	57702
"H"	10	136	1129	"Agg129"	"FEMALE"	1995	42913
"H"	10	136	1129	"Agg129"	"FEMALE"	2000	20576
"H"	10	136	1129	"Agg129"	"FEMALE"	2005	14804
"H"	10	136	1129	"Agg129"	"MALE"	1985	1624
"H"	10	136	1129	"Agg129"	"MALE"	1990	2516
"H"	10	136	1129	"Agg129"	"MALE"	1995	1311
"H"	10	136	1129	"Agg129"	"MALE"	2000	366
"H"	10	136	1129	"Agg129"	"MALE"	2005	221
"H"	10	136	1130	"Agg130"	"FEMALE"	1985	3682
"H"	10	136	1130	"Agg130"	"FEMALE"	1990	5832
"H"	10	136	1130	"Agg130"	"FEMALE"	1995	10707
"H"	10	136	1130	"Agg130"	"FEMALE"	2000	15264
"H"	10	136	1130	"Agg130"	"FEMALE"	2005	15809
"H"	10	136	1130	"Agg130"	"MALE"	1985	82140
"H"	10	136	1130	"Agg130"	"MALE"	1990	83251
"H"	10	136	1130	"Agg130"	"MALE"	1995	93714
"H"	10	136	1130	"Agg130"	"MALE"	2000	105116
"H"	10	136	1130	"Agg130"	"MALE"	2005	113592
"H"	10	136	1131	"Agg131"	"FEMALE"	1985	184
"H"	10	136	1131	"Agg131"	"FEMALE"	1990	344
"H"	10	136	1131	"Agg131"	"FEMALE"	1995	511
"H"	10	136	1131	"Agg131"	"FEMALE"	2000	999
"H"	10	136	1131	"Agg131"	"FEMALE"	2005	677
"H"	10	136	1131	"Agg131"	"MALE"	1985	4279
"H"	10	136	1131	"Agg131"	"MALE"	1990	4349
"H"	10	136	1131	"Agg131"	"MALE"	1995	4081
"H"	10	136	1131	"Agg131"	"MALE"	2000	5392
"H"	10	136	1131	"Agg131"	"MALE"	2005	4996
"I"	11	137	1132	"Agg132"	"FEMALE"	1985	497
"I"	11	137	1132	"Agg132"	"FEMALE"	1990	820
"I"	11	137	1132	"Agg132"	"FEMALE"	1995	644
"I"	11	137	1132	"Agg132"	"FEMALE"	2000	364
"I"	11	137	1132	"Agg132"	"FEMALE"	2005	352
"I"	11	137	1132	"Agg132"	"MALE"	1985	43667
"I"	11	137	1132	"Agg132"	"MALE"	1990	45864
"I"	11	137	1132	"Agg132"	"MALE"	1995	43181
"I"	11	137	1132	"Agg132"	"MALE"	2000	30505
"I"	11	137	1132	"Agg132"	"MALE"	2005	28620
"I"	11	137	1133	"Agg133"	"FEMALE"	1985	692
"I"	11	137	1133	"Agg133"	"FEMALE"	1990	645
"I"	11	137	1133	"Agg133"	"FEMALE"	1995	965
"I"	11	137	1133	"Agg133"	"FEMALE"	2000	673
"I"	11	137	1133	"Agg133"	"FEMALE"	2005	548
"I"	11	137	1133	"Agg133"	"MALE"	1985	17983
"I"	11	137	1133	"Agg133"	"MALE"	1990	17249
"I"	11	137	1133	"Agg133"	"MALE"	1995	15663
"I"	11	137	1133	"Agg133"	"MALE"	2000	14992
"I"	11	137	1133	"Agg133"	"MALE"	2005	16003
"I"	11	137	1134	"Agg134"	"FEMALE"	1985	5540
"I"	11	137	1134	"Agg134"	"FEMALE"	1990	5512
"I"	11	137	1134	"Agg134"	"FEMALE"	1995	4379
"I"	11	137	1134	"Agg134"	"FEMALE"	2000	3308
"I"	11	137	1134	"Agg134"	"FEMALE"	2005	2650
"I"	11	137	1134	"Agg134"	"MALE"	1985	57953
"I"	11	137	1134	"Agg134"	"MALE"	1990	52453
"I"	11	137	1134	"Agg134"	"MALE"	1995	43263
"I"	11	137	1134	"Agg134"	"MALE"	2000	35536
"I"	11	137	1134	"Agg134"	"MALE"	2005	34198
"I"	11	137	1135	"Agg135"	"FEMALE"	1985	738
"I"	11	137	1135	"Agg135"	"FEMALE"	1990	961
"I"	11	137	1135	"Agg135"	"FEMALE"	1995	685
"I"	11	137	1135	"Agg135"	"FEMALE"	2000	353
"I"	11	137	1135	"Agg135"	"FEMALE"	2005	316
"I"	11	137	1135	"Agg135"	"MALE"	1985	16836
"I"	11	137	1135	"Agg135"	"MALE"	1990	17465
"I"	11	137	1135	"Agg135"	"MALE"	1995	16848
"I"	11	137	1135	"Agg135"	"MALE"	2000	13440
"I"	11	137	1135	"Agg135"	"MALE"	2005	14020
"I"	11	137	1136	"Agg136"	"FEMALE"	1985	908
"I"	11	137	1136	"Agg136"	"FEMALE"	1990	1062
"I"	11	137	1136	"Agg136"	"FEMALE"	1995	713
"I"	11	137	1136	"Agg136"	"FEMALE"	2000	730
"I"	11	137	1136	"Agg136"	"FEMALE"	2005	672
"I"	11	137	1136	"Agg136"	"MALE"	1985	21342
"I"	11	137	1136	"Agg136"	"MALE"	1990	20279
"I"	11	137	1136	"Agg136"	"MALE"	1995	17479
"I"	11	137	1136	"Agg136"	"MALE"	2000	14434
"I"	11	137	1136	"Agg136"	"MALE"	2005	14066
"I"	11	137	1137	"Agg137"	"FEMALE"	1985	1355
"I"	11	137	1137	"Agg137"	"FEMALE"	1990	1133
"I"	11	137	1137	"Agg137"	"FEMALE"	1995	1375
"I"	11	137	1137	"Agg137"	"FEMALE"	2000	1067
"I"	11	137	1137	"Agg137"	"FEMALE"	2005	1184
"I"	11	137	1137	"Agg137"	"MALE"	1985	51175
"I"	11	137	1137	"Agg137"	"MALE"	1990	42267
"I"	11	137	1137	"Agg137"	"MALE"	1995	36310
"I"	11	137	1137	"Agg137"	"MALE"	2000	32166
"I"	11	137	1137	"Agg137"	"MALE"	2005	30284
"I"	11	137	1138	"Agg138"	"FEMALE"	1985	541
"I"	11	137	1138	"Agg138"	"FEMALE"	1990	635
"I"	11	137	1138	"Agg138"	"FEMALE"	1995	455
"I"	11	137	1138	"Agg138"	"FEMALE"	2000	351
"I"	11	137	1138	"Agg138"	"FEMALE"	2005	227
"I"	11	137	1138	"Agg138"	"MALE"	1985	8267
"I"	11	137	1138	"Agg138"	"MALE"	1990	7361
"I"	11	137	1138	"Agg138"	"MALE"	1995	6276
"I"	11	137	1138	"Agg138"	"MALE"	2000	4531
"I"	11	137	1138	"Agg138"	"MALE"	2005	3806
"I"	11	137	1139	"Agg139"	"FEMALE"	1985	9768
"I"	11	137	1139	"Agg139"	"FEMALE"	1990	11058
"I"	11	137	1139	"Agg139"	"FEMALE"	1995	11496
"I"	11	137	1139	"Agg139"	"FEMALE"	2000	9603
"I"	11	137	1139	"Agg139"	"FEMALE"	2005	10042
"I"	11	137	1139	"Agg139"	"MALE"	1985	68398
"I"	11	137	1139	"Agg139"	"MALE"	1990	64434
"I"	11	137	1139	"Agg139"	"MALE"	1995	59857
"I"	11	137	1139	"Agg139"	"MALE"	2000	47936
"I"	11	137	1139	"Agg139"	"MALE"	2005	48071
"I"	11	138	1140	"Agg140"	"FEMALE"	1985	12601
"I"	11	138	1140	"Agg140"	"FEMALE"	1990	14308
"I"	11	138	1140	"Agg140"	"FEMALE"	1995	12568
"I"	11	138	1140	"Agg140"	"FEMALE"	2000	14774
"I"	11	138	1140	"Agg140"	"FEMALE"	2005	15898
"I"	11	138	1140	"Agg140"	"MALE"	1985	139992
"I"	11	138	1140	"Agg140"	"MALE"	1990	133849
"I"	11	138	1140	"Agg140"	"MALE"	1995	120855
"I"	11	138	1140	"Agg140"	"MALE"	2000	115476
"I"	11	138	1140	"Agg140"	"MALE"	2005	109347
"I"	11	138	1141	"Agg141"	"FEMALE"	1985	37993
"I"	11	138	1141	"Agg141"	"FEMALE"	1990	42970
"I"	11	138	1141	"Agg141"	"FEMALE"	1995	47387
"I"	11	138	1141	"Agg141"	"FEMALE"	2000	49445
"I"	11	138	1141	"Agg141"	"FEMALE"	2005	53812
"I"	11	138	1141	"Agg141"	"MALE"	1985	84103
"I"	11	138	1141	"Agg141"	"MALE"	1990	94366
"I"	11	138	1141	"Agg141"	"MALE"	1995	102607
"I"	11	138	1141	"Agg141"	"MALE"	2000	101117
"I"	11	138	1141	"Agg141"	"MALE"	2005	102024
"I"	11	139	1143	"Agg143"	"FEMALE"	1985	2890
"I"	11	139	1143	"Agg143"	"FEMALE"	1990	3564
"I"	11	139	1143	"Agg143"	"FEMALE"	1995	3931
"I"	11	139	1143	"Agg143"	"FEMALE"	2000	3711
"I"	11	139	1143	"Agg143"	"FEMALE"	2005	2918
"I"	11	139	1143	"Agg143"	"MALE"	1985	21614
"I"	11	139	1143	"Agg143"	"MALE"	1990	22111
"I"	11	139	1143	"Agg143"	"MALE"	1995	22247
"I"	11	139	1143	"Agg143"	"MALE"	2000	21464
"I"	11	139	1143	"Agg143"	"MALE"	2005	20235
"I"	11	139	1144	"Agg144"	"FEMALE"	1985	5852
"I"	11	139	1144	"Agg144"	"FEMALE"	1990	4025
"I"	11	139	1144	"Agg144"	"FEMALE"	1995	3389
"I"	11	139	1144	"Agg144"	"FEMALE"	2000	2169
"I"	11	139	1144	"Agg144"	"FEMALE"	2005	1543
"I"	11	139	1144	"Agg144"	"MALE"	1985	14933
"I"	11	139	1144	"Agg144"	"MALE"	1990	12073
"I"	11	139	1144	"Agg144"	"MALE"	1995	10633
"I"	11	139	1144	"Agg144"	"MALE"	2000	8831
"I"	11	139	1144	"Agg144"	"MALE"	2005	7466
"I"	11	139	1145	"Agg145"	"FEMALE"	1985	24296
"I"	11	139	1145	"Agg145"	"FEMALE"	1990	21220
"I"	11	139	1145	"Agg145"	"FEMALE"	1995	18547
"I"	11	139	1145	"Agg145"	"FEMALE"	2000	15313
"I"	11	139	1145	"Agg145"	"FEMALE"	2005	10884
"I"	11	139	1145	"Agg145"	"MALE"	1985	31867
"I"	11	139	1145	"Agg145"	"MALE"	1990	34229
"I"	11	139	1145	"Agg145"	"MALE"	1995	31863
"I"	11	139	1145	"Agg145"	"MALE"	2000	29956
"I"	11	139	1145	"Agg145"	"MALE"	2005	25920
"I"	11	139	1146	"Agg146"	"FEMALE"	1985	15460
"I"	11	139	1146	"Agg146"	"FEMALE"	1990	14179
"I"	11	139	1146	"Agg146"	"FEMALE"	1995	10040
"I"	11	139	1146	"Agg146"	"FEMALE"	2000	6925
"I"	11	139	1146	"Agg146"	"FEMALE"	2005	4072
"I"	11	139	1146	"Agg146"	"MALE"	1985	5093
"I"	11	139	1146	"Agg146"	"MALE"	1990	4392
"I"	11	139	1146	"Agg146"	"MALE"	1995	3640
"I"	11	139	1146	"Agg146"	"MALE"	2000	2648
"I"	11	139	1146	"Agg146"	"MALE"	2005	1833
"I"	11	139	1147	"Agg147"	"FEMALE"	1985	254
"I"	11	139	1147	"Agg147"	"FEMALE"	1990	226
"I"	11	139	1147	"Agg147"	"FEMALE"	1995	323
"I"	11	139	1147	"Agg147"	"FEMALE"	2000	298
"I"	11	139	1147	"Agg147"	"FEMALE"	2005	117
"I"	11	139	1147	"Agg147"	"MALE"	1985	5205
"I"	11	139	1147	"Agg147"	"MALE"	1990	5774
"I"	11	139	1147	"Agg147"	"MALE"	1995	6128
"I"	11	139	1147	"Agg147"	"MALE"	2000	5436
"I"	11	139	1147	"Agg147"	"MALE"	2005	3626
"I"	11	139	1148	"Agg148"	"FEMALE"	1985	13087
"I"	11	139	1148	"Agg148"	"FEMALE"	1990	10632
"I"	11	139	1148	"Agg148"	"FEMALE"	1995	9120
"I"	11	139	1148	"Agg148"	"FEMALE"	2000	6296
"I"	11	139	1148	"Agg148"	"FEMALE"	2005	3189
"I"	11	139	1148	"Agg148"	"MALE"	1985	53129
"I"	11	139	1148	"Agg148"	"MALE"	1990	53451
"I"	11	139	1148	"Agg148"	"MALE"	1995	56441
"I"	11	139	1148	"Agg148"	"MALE"	2000	48958
"I"	11	139	1148	"Agg148"	"MALE"	2005	38422
"I"	11	139	1149	"Agg149"	"FEMALE"	1985	6431
"I"	11	139	1149	"Agg149"	"FEMALE"	1990	6933
"I"	11	139	1149	"Agg149"	"FEMALE"	1995	5670
"I"	11	139	1149	"Agg149"	"FEMALE"	2000	3855
"I"	11	139	1149	"Agg149"	"FEMALE"	2005	2811
"I"	11	139	1149	"Agg149"	"MALE"	1985	45818
"I"	11	139	1149	"Agg149"	"MALE"	1990	50372
"I"	11	139	1149	"Agg149"	"MALE"	1995	49071
"I"	11	139	1149	"Agg149"	"MALE"	2000	38375
"I"	11	139	1149	"Agg149"	"MALE"	2005	33584
"I"	11	139	1150	"Agg150"	"FEMALE"	1985	36648
"I"	11	139	1150	"Agg150"	"FEMALE"	1990	38240
"I"	11	139	1150	"Agg150"	"FEMALE"	1995	32828
"I"	11	139	1150	"Agg150"	"FEMALE"	2000	27803
"I"	11	139	1150	"Agg150"	"FEMALE"	2005	22775
"I"	11	139	1150	"Agg150"	"MALE"	1985	84278
"I"	11	139	1150	"Agg150"	"MALE"	1990	89495
"I"	11	139	1150	"Agg150"	"MALE"	1995	83039
"I"	11	139	1150	"Agg150"	"MALE"	2000	76197
"I"	11	139	1150	"Agg150"	"MALE"	2005	66594
"I"	11	140	1151	"Agg151"	"FEMALE"	1985	49790
"I"	11	140	1151	"Agg151"	"FEMALE"	1990	43526
"I"	11	140	1151	"Agg151"	"FEMALE"	1995	25659
"I"	11	140	1151	"Agg151"	"FEMALE"	2000	29491
"I"	11	140	1151	"Agg151"	"FEMALE"	2005	21761
"I"	11	140	1151	"Agg151"	"MALE"	1985	344373
"I"	11	140	1151	"Agg151"	"MALE"	1990	297574
"I"	11	140	1151	"Agg151"	"MALE"	1995	193359
"I"	11	140	1151	"Agg151"	"MALE"	2000	226210
"I"	11	140	1151	"Agg151"	"MALE"	2005	213967
"I"	11	140	1152	"Agg152"	"FEMALE"	1985	43500
"I"	11	140	1152	"Agg152"	"FEMALE"	1990	39674
"I"	11	140	1152	"Agg152"	"FEMALE"	1995	29755
"I"	11	140	1152	"Agg152"	"FEMALE"	2000	22966
"I"	11	140	1152	"Agg152"	"FEMALE"	2005	18633
"I"	11	140	1152	"Agg152"	"MALE"	1985	137722
"I"	11	140	1152	"Agg152"	"MALE"	1990	136648
"I"	11	140	1152	"Agg152"	"MALE"	1995	104451
"I"	11	140	1152	"Agg152"	"MALE"	2000	92307
"I"	11	140	1152	"Agg152"	"MALE"	2005	86687
"I"	11	140	1153	"Agg153"	"FEMALE"	1985	20912
"I"	11	140	1153	"Agg153"	"FEMALE"	1990	21891
"I"	11	140	1153	"Agg153"	"FEMALE"	1995	16469
"I"	11	140	1153	"Agg153"	"FEMALE"	2000	13876
"I"	11	140	1153	"Agg153"	"FEMALE"	2005	11140
"I"	11	140	1153	"Agg153"	"MALE"	1985	307541
"I"	11	140	1153	"Agg153"	"MALE"	1990	294917
"I"	11	140	1153	"Agg153"	"MALE"	1995	264228
"I"	11	140	1153	"Agg153"	"MALE"	2000	224625
"I"	11	140	1153	"Agg153"	"MALE"	2005	208837
"I"	11	140	1154	"Agg154"	"FEMALE"	1985	NA
"I"	11	140	1154	"Agg154"	"FEMALE"	1990	1494
"I"	11	140	1154	"Agg154"	"FEMALE"	1995	1352
"I"	11	140	1154	"Agg154"	"FEMALE"	2000	4633
"I"	11	140	1154	"Agg154"	"FEMALE"	2005	3328
"I"	11	140	1154	"Agg154"	"MALE"	1985	111075
"I"	11	140	1154	"Agg154"	"MALE"	1990	109544
"I"	11	140	1154	"Agg154"	"MALE"	1995	110502
"I"	11	140	1154	"Agg154"	"MALE"	2000	90549
"I"	11	140	1154	"Agg154"	"MALE"	2005	89550
"I"	11	140	1155	"Agg155"	"FEMALE"	1985	8765
"I"	11	140	1155	"Agg155"	"FEMALE"	1990	10501
"I"	11	140	1155	"Agg155"	"FEMALE"	1995	10313
"I"	11	140	1155	"Agg155"	"FEMALE"	2000	8137
"I"	11	140	1155	"Agg155"	"FEMALE"	2005	6239
"I"	11	140	1155	"Agg155"	"MALE"	1985	130306
"I"	11	140	1155	"Agg155"	"MALE"	1990	129111
"I"	11	140	1155	"Agg155"	"MALE"	1995	123210
"I"	11	140	1155	"Agg155"	"MALE"	2000	113137
"I"	11	140	1155	"Agg155"	"MALE"	2005	105369
"I"	11	140	1156	"Agg156"	"FEMALE"	1985	8303
"I"	11	140	1156	"Agg156"	"FEMALE"	1990	7337
"I"	11	140	1156	"Agg156"	"FEMALE"	1995	5728
"I"	11	140	1156	"Agg156"	"FEMALE"	2000	5527
"I"	11	140	1156	"Agg156"	"FEMALE"	2005	3919
"I"	11	140	1156	"Agg156"	"MALE"	1985	40779
"I"	11	140	1156	"Agg156"	"MALE"	1990	40799
"I"	11	140	1156	"Agg156"	"MALE"	1995	35409
"I"	11	140	1156	"Agg156"	"MALE"	2000	34186
"I"	11	140	1156	"Agg156"	"MALE"	2005	31997
"I"	11	140	1157	"Agg157"	"FEMALE"	1985	214901
"I"	11	140	1157	"Agg157"	"FEMALE"	1990	227895
"I"	11	140	1157	"Agg157"	"FEMALE"	1995	199379
"I"	11	140	1157	"Agg157"	"FEMALE"	2000	165971
"I"	11	140	1157	"Agg157"	"FEMALE"	2005	138218
"I"	11	140	1157	"Agg157"	"MALE"	1985	602360
"I"	11	140	1157	"Agg157"	"MALE"	1990	665958
"I"	11	140	1157	"Agg157"	"MALE"	1995	655517
"I"	11	140	1157	"Agg157"	"MALE"	2000	600931
"I"	11	140	1157	"Agg157"	"MALE"	2005	528664
"I"	11	141	1158	"Agg158"	"FEMALE"	1985	92728
"I"	11	141	1158	"Agg158"	"FEMALE"	1990	115962
"I"	11	141	1158	"Agg158"	"FEMALE"	1995	110267
"I"	11	141	1158	"Agg158"	"FEMALE"	2000	118053
"I"	11	141	1158	"Agg158"	"FEMALE"	2005	127323
"I"	11	141	1158	"Agg158"	"MALE"	1985	363816
"I"	11	141	1158	"Agg158"	"MALE"	1990	435501
"I"	11	141	1158	"Agg158"	"MALE"	1995	481214
"I"	11	141	1158	"Agg158"	"MALE"	2000	473718
"I"	11	141	1158	"Agg158"	"MALE"	2005	530208
"I"	11	141	1159	"Agg159"	"FEMALE"	1985	6143
"I"	11	141	1159	"Agg159"	"FEMALE"	1990	7529
"I"	11	141	1159	"Agg159"	"FEMALE"	1995	8810
"I"	11	141	1159	"Agg159"	"FEMALE"	2000	9331
"I"	11	141	1159	"Agg159"	"FEMALE"	2005	8089
"I"	11	141	1159	"Agg159"	"MALE"	1985	339150
"I"	11	141	1159	"Agg159"	"MALE"	1990	373358
"I"	11	141	1159	"Agg159"	"MALE"	1995	420224
"I"	11	141	1159	"Agg159"	"MALE"	2000	419778
"I"	11	141	1159	"Agg159"	"MALE"	2005	388857
"I"	11	142	1160	"Agg160"	"FEMALE"	1985	578805
"I"	11	142	1160	"Agg160"	"FEMALE"	1990	510247
"I"	11	142	1160	"Agg160"	"FEMALE"	1995	380997
"I"	11	142	1160	"Agg160"	"FEMALE"	2000	347465
"I"	11	142	1160	"Agg160"	"FEMALE"	2005	248273
"I"	11	142	1160	"Agg160"	"MALE"	1985	343260
"I"	11	142	1160	"Agg160"	"MALE"	1990	375234
"I"	11	142	1160	"Agg160"	"MALE"	1995	363725
"I"	11	142	1160	"Agg160"	"MALE"	2000	401376
"I"	11	142	1160	"Agg160"	"MALE"	2005	343656
"I"	11	142	1161	"Agg161"	"FEMALE"	1985	4175
"I"	11	142	1161	"Agg161"	"FEMALE"	1990	5404
"I"	11	142	1161	"Agg161"	"FEMALE"	1995	5843
"I"	11	142	1161	"Agg161"	"FEMALE"	2000	7397
"I"	11	142	1161	"Agg161"	"FEMALE"	2005	7098
"I"	11	142	1161	"Agg161"	"MALE"	1985	128368
"I"	11	142	1161	"Agg161"	"MALE"	1990	139245
"I"	11	142	1161	"Agg161"	"MALE"	1995	137776
"I"	11	142	1161	"Agg161"	"MALE"	2000	140806
"I"	11	142	1161	"Agg161"	"MALE"	2005	135146
"I"	11	142	1162	"Agg162"	"FEMALE"	1985	12742
"I"	11	142	1162	"Agg162"	"FEMALE"	1990	11387
"I"	11	142	1162	"Agg162"	"FEMALE"	1995	7369
"I"	11	142	1162	"Agg162"	"FEMALE"	2000	6662
"I"	11	142	1162	"Agg162"	"FEMALE"	2005	5758
"I"	11	142	1162	"Agg162"	"MALE"	1985	16091
"I"	11	142	1162	"Agg162"	"MALE"	1990	16410
"I"	11	142	1162	"Agg162"	"MALE"	1995	14113
"I"	11	142	1162	"Agg162"	"MALE"	2000	12053
"I"	11	142	1162	"Agg162"	"MALE"	2005	8794
"I"	11	142	1163	"Agg163"	"FEMALE"	1985	7458
"I"	11	142	1163	"Agg163"	"FEMALE"	1990	9330
"I"	11	142	1163	"Agg163"	"FEMALE"	1995	8898
"I"	11	142	1163	"Agg163"	"FEMALE"	2000	8304
"I"	11	142	1163	"Agg163"	"FEMALE"	2005	6717
"I"	11	142	1163	"Agg163"	"MALE"	1985	15585
"I"	11	142	1163	"Agg163"	"MALE"	1990	18016
"I"	11	142	1163	"Agg163"	"MALE"	1995	18017
"I"	11	142	1163	"Agg163"	"MALE"	2000	18403
"I"	11	142	1163	"Agg163"	"MALE"	2005	14464
"I"	11	142	1164	"Agg164"	"FEMALE"	1985	31934
"I"	11	142	1164	"Agg164"	"FEMALE"	1990	32849
"I"	11	142	1164	"Agg164"	"FEMALE"	1995	32345
"I"	11	142	1164	"Agg164"	"FEMALE"	2000	22013
"I"	11	142	1164	"Agg164"	"FEMALE"	2005	16129
"I"	11	142	1164	"Agg164"	"MALE"	1985	49946
"I"	11	142	1164	"Agg164"	"MALE"	1990	65879
"I"	11	142	1164	"Agg164"	"MALE"	1995	83152
"I"	11	142	1164	"Agg164"	"MALE"	2000	84073
"I"	11	142	1164	"Agg164"	"MALE"	2005	78097
"I"	11	142	1165	"Agg165"	"FEMALE"	1985	181250
"I"	11	142	1165	"Agg165"	"FEMALE"	1990	211837
"I"	11	142	1165	"Agg165"	"FEMALE"	1995	187918
"I"	11	142	1165	"Agg165"	"FEMALE"	2000	169490
"I"	11	142	1165	"Agg165"	"FEMALE"	2005	125934
"I"	11	142	1165	"Agg165"	"MALE"	1985	134466
"I"	11	142	1165	"Agg165"	"MALE"	1990	164601
"I"	11	142	1165	"Agg165"	"MALE"	1995	169509
"I"	11	142	1165	"Agg165"	"MALE"	2000	146950
"I"	11	142	1165	"Agg165"	"MALE"	2005	117177
"I"	11	143	1166	"Agg166"	"FEMALE"	1985	4158
"I"	11	143	1166	"Agg166"	"FEMALE"	1990	5960
"I"	11	143	1166	"Agg166"	"FEMALE"	1995	5491
"I"	11	143	1166	"Agg166"	"FEMALE"	2000	5281
"I"	11	143	1166	"Agg166"	"FEMALE"	2005	4650
"I"	11	143	1166	"Agg166"	"MALE"	1985	98696
"I"	11	143	1166	"Agg166"	"MALE"	1990	113271
"I"	11	143	1166	"Agg166"	"MALE"	1995	104395
"I"	11	143	1166	"Agg166"	"MALE"	2000	97544
"I"	11	143	1166	"Agg166"	"MALE"	2005	107312
"I"	11	143	1167	"Agg167"	"FEMALE"	1985	5872
"I"	11	143	1167	"Agg167"	"FEMALE"	1990	6972
"I"	11	143	1167	"Agg167"	"FEMALE"	1995	8432
"I"	11	143	1167	"Agg167"	"FEMALE"	2000	8537
"I"	11	143	1167	"Agg167"	"FEMALE"	2005	6596
"I"	11	143	1167	"Agg167"	"MALE"	1985	426136
"I"	11	143	1167	"Agg167"	"MALE"	1990	429557
"I"	11	143	1167	"Agg167"	"MALE"	1995	468465
"I"	11	143	1167	"Agg167"	"MALE"	2000	465080
"I"	11	143	1167	"Agg167"	"MALE"	2005	447404
"I"	11	143	1168	"Agg168"	"FEMALE"	1985	148
"I"	11	143	1168	"Agg168"	"FEMALE"	1990	495
"I"	11	143	1168	"Agg168"	"FEMALE"	1995	371
"I"	11	143	1168	"Agg168"	"FEMALE"	2000	537
"I"	11	143	1168	"Agg168"	"FEMALE"	2005	583
"I"	11	143	1168	"Agg168"	"MALE"	1985	16905
"I"	11	143	1168	"Agg168"	"MALE"	1990	21018
"I"	11	143	1168	"Agg168"	"MALE"	1995	22013
"I"	11	143	1168	"Agg168"	"MALE"	2000	21677
"I"	11	143	1168	"Agg168"	"MALE"	2005	21142
"I"	11	143	1169	"Agg169"	"FEMALE"	1985	227
"I"	11	143	1169	"Agg169"	"FEMALE"	1990	299
"I"	11	143	1169	"Agg169"	"FEMALE"	1995	247
"I"	11	143	1169	"Agg169"	"FEMALE"	2000	260
"I"	11	143	1169	"Agg169"	"FEMALE"	2005	143
"I"	11	143	1169	"Agg169"	"MALE"	1985	31569
"I"	11	143	1169	"Agg169"	"MALE"	1990	27928
"I"	11	143	1169	"Agg169"	"MALE"	1995	30359
"I"	11	143	1169	"Agg169"	"MALE"	2000	27199
"I"	11	143	1169	"Agg169"	"MALE"	2005	25536
"I"	11	143	1170	"Agg170"	"FEMALE"	1985	4276
